id,index_number,status,case_title,plaintiff,defendant,court,case_type,filing_date,wage_theft_reason,search_keyword,source_url
2261,090791/2010,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - NABIL A ALNOAMI & HEFZULDEAN M AHMED DBA STOP ONE DELI,Workers' Compensation Board of the State of New York,NABIL A ALNOAMI & HEFZULDEAN M AHMED DBA STOP ONE DELI,Kings County Supreme Court Workers Comp App for Judgement,,08/16/2010,keyword: 'compensation',Deli,DocumentList?docketId=lX9xjRKTOiCfM5L3lLEENA==&display=all&courtType=Kings County Supreme Court&resultsPageNum=34
2262,090793/2019,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs CABA DELI GROCERY CORPORATION,Workers' Compensation Board of the State of New York vs CABA DELI GROCERY CORPORATION,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,10/31/2019,keyword: 'compensation',Deli,DocumentList?docketId=tv2aVz/6ikgsWUa/AoRCKg==&display=all&courtType=Kings County Supreme Court&resultsPageNum=34
2263,090794/2011,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - HECTOR SANTANA DBA EMERSON DELI GROCERY,Workers' Compensation Board of the State of New York,HECTOR SANTANA DBA EMERSON DELI GROCERY,Kings County Supreme Court Workers Comp App for Judgement,,06/23/2011,keyword: 'compensation',Deli,DocumentList?docketId=PhZ2R43jP0k47qyG4OYWGg==&display=all&courtType=Kings County Supreme Court&resultsPageNum=34
2264,090794/2018,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs REAL MADRID DELI INC,Workers' Compensation Board of the State of New York vs REAL MADRID DELI INC,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,08/23/2018,keyword: 'compensation',Deli,DocumentList?docketId=V9MHD2wAmCzuMwjNG3UYxQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=34
2265,090798/2021,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs ROEBLING DELI STOP ONE INC,Workers' Compensation Board of the State of New York vs ROEBLING DELI STOP ONE INC,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,04/01/2021,keyword: 'compensation',Deli,DocumentList?docketId=Yai63uYVuhFK/mHvmWciBA==&display=all&courtType=Kings County Supreme Court&resultsPageNum=34
2266,090799/2018,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs M & S DELI AND GROCERY CORP 1,Workers' Compensation Board of the State of New York vs M & S DELI AND GROCERY CORP 1,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,08/23/2018,keyword: 'compensation',Deli,DocumentList?docketId=P7u_PLUS_rCpUpqsaDZl_PLUS_/T0fdg==&display=all&courtType=Kings County Supreme Court&resultsPageNum=34
2267,090802/2008,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York vs QUICK STOP DELI CORP,Workers' Compensation Board of the State of New York vs QUICK STOP DELI CORP,,Kings County Supreme Court Workers Comp App for Judgement,,05/14/2008,keyword: 'compensation',Deli,DocumentList?docketId=iHmAg1dyuizIb32XEa5C5g==&display=all&courtType=Kings County Supreme Court&resultsPageNum=34
2268,090802/2013,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - ALEX DELI & GROCERY STORE INC,Workers' Compensation Board of the State of New York,ALEX DELI & GROCERY STORE INC,Kings County Supreme Court Workers Comp App for Judgement,,09/20/2013,keyword: 'compensation',Deli,DocumentList?docketId=yqMtSYHNl4YuE8nYZasYow==&display=all&courtType=Kings County Supreme Court&resultsPageNum=34
2269,090803/2008,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York vs FRANCISCO PENA DBA PENA'S CANDY & DELI,Workers' Compensation Board of the State of New York vs FRANCISCO PENA DBA PENA'S CANDY & DELI,,Kings County Supreme Court Workers Comp App for Judgement,,05/14/2008,keyword: 'compensation',Deli,DocumentList?docketId=wbg4xVQqMou2d81QrgYbcA==&display=all&courtType=Kings County Supreme Court&resultsPageNum=34
2270,090803/2010,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - MOHAMMED BH BHUIYAN DBA JAMUMA DELI & GROCERY,Workers' Compensation Board of the State of New York,MOHAMMED BH BHUIYAN DBA JAMUMA DELI & GROCERY,Kings County Supreme Court Workers Comp App for Judgement,,08/16/2010,keyword: 'compensation',Deli,DocumentList?docketId=yAtDUzru3m3IMhEyRqlRYA==&display=all&courtType=Kings County Supreme Court&resultsPageNum=34
2271,090804/2012,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - US GOURMET DELI CORP,Workers' Compensation Board of the State of New York,US GOURMET DELI CORP,Kings County Supreme Court Workers Comp App for Judgement,,08/03/2012,keyword: 'compensation',Deli,DocumentList?docketId=c6A6AJonBVl090tczrnFaA==&display=all&courtType=Kings County Supreme Court&resultsPageNum=34
2272,090804/2013,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - MARCELINO CARRASCO DBA CARRASCO DELI GROCERY,Workers' Compensation Board of the State of New York,MARCELINO CARRASCO DBA CARRASCO DELI GROCERY,Kings County Supreme Court Workers Comp App for Judgement,,09/20/2013,keyword: 'compensation',Deli,DocumentList?docketId=wmK5h/EdSlyL65rGZklN8g==&display=all&courtType=Kings County Supreme Court&resultsPageNum=34
2273,090804/2025,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs PARK PL GOURMET DELI CORP,Workers' Compensation Board of the State of New York vs PARK PL GOURMET DELI CORP,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,03/06/2025,keyword: 'compensation',Deli,DocumentList?docketId=GHpGmJD9GHyBqCOqHBlzYg==&display=all&courtType=Kings County Supreme Court&resultsPageNum=34
2274,090808/2010,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - SWEET ISLAND DELI CORP,Workers' Compensation Board of the State of New York,SWEET ISLAND DELI CORP,Kings County Supreme Court Workers Comp App for Judgement,,08/16/2010,keyword: 'compensation',Deli,DocumentList?docketId=C3Tc1P6/Mxn7EQ3Q4P5Udw==&display=all&courtType=Kings County Supreme Court&resultsPageNum=34
2275,090808/2017,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York - v. - LA VIDA II DELI-GROCERY CORP,Workers' Compensation Board of the State of New York,LA VIDA II DELI-GROCERY CORP,Kings County Supreme Court Workers Comp App for Judgement,,06/29/2017,keyword: 'compensation',Deli,DocumentList?docketId=ljI5T4IZLhMUaHOV2Hgfpg==&display=all&courtType=Kings County Supreme Court&resultsPageNum=34
2276,090808/2018,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs 2908 HOT SPOT DELI GROCERY INC,Workers' Compensation Board of the State of New York vs 2908 HOT SPOT DELI GROCERY INC,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,08/23/2018,keyword: 'compensation',Deli,DocumentList?docketId=Ko_PLUS_JBQw9eSyqu_PLUS_JssKZd5Q==&display=all&courtType=Kings County Supreme Court&resultsPageNum=34
2277,090809/2009,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York vs PICHON DELI GROCERY INC,Workers' Compensation Board of the State of New York vs PICHON DELI GROCERY INC,,Kings County Supreme Court Workers Comp App for Judgement,,04/23/2009,keyword: 'compensation',Deli,DocumentList?docketId=XZZFRqvEriDZJkoYZ6q3Og==&display=all&courtType=Kings County Supreme Court&resultsPageNum=34
2278,090809/2010,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - BONAO DELI & GROCERY INC,Workers' Compensation Board of the State of New York,BONAO DELI & GROCERY INC,Kings County Supreme Court Workers Comp App for Judgement,,08/16/2010,keyword: 'compensation',Deli,DocumentList?docketId=GoF6DSelXI8gA/N3AYiu7A==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2279,090809/2012,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - 1ST CHOICE GRILL DELI GROCERY INC,Workers' Compensation Board of the State of New York,1ST CHOICE GRILL DELI GROCERY INC,Kings County Supreme Court Workers Comp App for Judgement,,08/03/2012,keyword: 'compensation',Deli,DocumentList?docketId=Q/pWahCedhBvrD6F4Pyc_PLUS_A==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2280,090809/2019,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs SUPER CONVENIENCE DELI GROCERY CORP,Workers' Compensation Board of the State of New York vs SUPER CONVENIENCE DELI GROCERY CORP,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,10/31/2019,keyword: 'compensation',Deli,DocumentList?docketId=wnQGUl7x3si21OehKS/hHA==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2281,090810/2012,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - HAMOOD R ALTURKEE DBA EMMIR SUPER DELI & GROCERY,Workers' Compensation Board of the State of New York,HAMOOD R ALTURKEE DBA EMMIR SUPER DELI & GROCERY,Kings County Supreme Court Workers Comp App for Judgement,,08/03/2012,keyword: 'compensation',Deli,DocumentList?docketId=oRje7u1BFNnF2KdV1MCNdg==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2282,090810/2025,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs EXPRESS BLAKE DELI CORP,Workers' Compensation Board of the State of New York vs EXPRESS BLAKE DELI CORP,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,03/06/2025,keyword: 'compensation',Deli,DocumentList?docketId=DVI0y5vvRyOoiLOvHOJNbg==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2283,090811/2013,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - SHIHAB DELI GROCERY CORP,Workers' Compensation Board of the State of New York,SHIHAB DELI GROCERY CORP,Kings County Supreme Court Workers Comp App for Judgement,,09/20/2013,keyword: 'compensation',Deli,DocumentList?docketId=RMlGFAyOdmilUGxxbVLsXA==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2284,090811/2020,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs CRYSTAL DELI GROCERY CORP,Workers' Compensation Board of the State of New York vs CRYSTAL DELI GROCERY CORP,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,03/12/2020,keyword: 'compensation',Deli,DocumentList?docketId=FCmyzz8oK1bO9d9/nHV95w==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2285,090811/2026,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs STE DELI AND GROCERY INC.,Workers' Compensation Board of the State of New York vs STE DELI AND GROCERY INC.,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,03/05/2026,keyword: 'compensation',Deli,DocumentList?docketId=Nqu3h/wmiTz80xFtNgdCkQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2286,090812/2009,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York vs J & J DELI GROCERY CORP,Workers' Compensation Board of the State of New York vs J & J DELI GROCERY CORP,,Kings County Supreme Court Workers Comp App for Judgement,,04/23/2009,keyword: 'compensation',Deli,DocumentList?docketId=VxIALtnYJDJUoRI6G3afTw==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2287,090816/2012,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - BAGELKING AND DELI INC,Workers' Compensation Board of the State of New York,BAGELKING AND DELI INC,Kings County Supreme Court Workers Comp App for Judgement,,08/24/2012,keyword: 'compensation',Deli,DocumentList?docketId=igVGBASnw/lYUnLX/SYgLg==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2288,090818/2013,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - MOTHER GASTON DELI INC,Workers' Compensation Board of the State of New York,MOTHER GASTON DELI INC,Kings County Supreme Court Workers Comp App for Judgement,,09/20/2013,keyword: 'compensation',Deli,DocumentList?docketId=tGzamd/XWmd/9c451qbDBQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2289,090819/2013,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - UDAY'S DELI CORP,Workers' Compensation Board of the State of New York,UDAY'S DELI CORP,Kings County Supreme Court Workers Comp App for Judgement,,09/20/2013,keyword: 'compensation',Deli,DocumentList?docketId=iMglplQhsB1I9XBTod3cBQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2290,090820/2011,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - TAVAREZ GROCERY & DELI INC,Workers' Compensation Board of the State of New York,TAVAREZ GROCERY & DELI INC,Kings County Supreme Court Workers Comp App for Judgement,,06/30/2011,keyword: 'compensation',Deli,DocumentList?docketId=Ldcxhl7zeVPyXbSlCBnEsg==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2291,090821/2010,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - NY GREEN GROCERY & DELI INC,Workers' Compensation Board of the State of New York,NY GREEN GROCERY & DELI INC,Kings County Supreme Court Workers Comp App for Judgement,,08/16/2010,keyword: 'compensation',Deli,DocumentList?docketId=KZCSlT6ysKPg_PLUS_DVZJbAXgA==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2292,090822/2013,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - HOWARD DELI AND GROCERY CORP,Workers' Compensation Board of the State of New York,HOWARD DELI AND GROCERY CORP,Kings County Supreme Court Workers Comp App for Judgement,,09/20/2013,keyword: 'compensation',Deli,DocumentList?docketId=HBEWLNaSk/9LslXFxD5AcQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2293,090823/2018,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs UTICA DELI GOURMET INC,Workers' Compensation Board of the State of New York vs UTICA DELI GOURMET INC,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,08/30/2018,keyword: 'compensation',Deli,DocumentList?docketId=sjkclVZlzB_PLUS_5nkejd1cYLQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2294,090827/2011,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - PLINIO R PENA DBA LOS MISMOS DELI GROCERY,Workers' Compensation Board of the State of New York,PLINIO R PENA DBA LOS MISMOS DELI GROCERY,Kings County Supreme Court Workers Comp App for Judgement,,06/30/2011,keyword: 'compensation',Deli,DocumentList?docketId=81UEGTAkZ9_PLUS_TGogZVA0olw==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2295,090828/2014,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York - v. - SUPER AAA GROCERY & DELI CORP,Workers' Compensation Board of the State of New York,SUPER AAA GROCERY & DELI CORP,Kings County Supreme Court Workers Comp App for Judgement,,09/26/2014,keyword: 'compensation',Deli,DocumentList?docketId=dplKwPQielvPowJb4HOwFg==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2296,090829/2012,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - MOHAMMED FADIL AHMED ALZOKARI DBA EXPRESS GOURMET DELI,Workers' Compensation Board of the State of New York,MOHAMMED FADIL AHMED ALZOKARI DBA EXPRESS GOURMET DELI,Kings County Supreme Court Workers Comp App for Judgement,,08/24/2012,keyword: 'compensation',Deli,DocumentList?docketId=xOp0/w0I_PLUS_pVy8gzdXr5AvQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2297,090829/2017,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York - v. - A&N NEIGHBORHOOD DELI GROCERY CORP,Workers' Compensation Board of the State of New York,A&N NEIGHBORHOOD DELI GROCERY CORP,Kings County Supreme Court Workers Comp App for Judgement,,06/29/2017,keyword: 'compensation',Deli,DocumentList?docketId=Z3GSAVBdBi3B4hjUbb3XYA==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2298,090830/2010,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - JEWEL GROCERY & DELI INC,Workers' Compensation Board of the State of New York,JEWEL GROCERY & DELI INC,Kings County Supreme Court Workers Comp App for Judgement,,08/16/2010,keyword: 'compensation',Deli,DocumentList?docketId=_PLUS_fmsc4GloTHpz8bGZUooKQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=35
2299,Not Assigned,Closed to EF Pre-RJI,Workers' Compensation Board of the State of New York v. OMEGA CARE & HEALTH INC DBA RIGHT AT HOME;,Workers' Compensation Board of the State of New York,OMEGA CARE & HEALTH INC DBA RIGHT AT HOME;,Suffolk County Supreme Court Other Matters - Workers Comp App for Judgment,,07/08/2025,keyword: 'compensation',Home Care,
2300,Not Assigned,Waiting for Index Number Pre-RJI,"1199SEIU United Healthcare Workers East - v. - HHH Home Care, Inc.",1199SEIU United Healthcare Workers East,"HHH Home Care, Inc.",New York County Supreme Court Commercial - 1199 SEIU,,06/01/2015,keyword: 'worker',Home Care,DocumentList?docketId=7nSuTyRdOJI0kAvuDySQ0w==&display=all&courtType=New York County Supreme Court&resultsPageNum=4
